"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         252,        -9.8995286,      -10.01417167,       -9.89837082,      -9.780639256,      -9.372320808
          0,           0,         253,      -9.921578116,      -10.03376273,      -9.916658433,      -9.800643717,      -9.394412656
          0,           0,         254,      -9.943710676,      -10.05304325,      -9.935093959,      -9.820741279,      -9.416606955
          0,           0,         255,      -9.965896008,      -10.07210254,      -9.953702561,        -9.8409425,      -9.438876539
          0,           0,         256,      -9.988099864,        -10.091037,      -9.972506379,      -9.861257503,        -9.4611898
          0,           0,         257,      -10.01028679,      -10.10994229,      -9.991522954,      -9.881695561,      -9.483513132
          0,           0,           0,      -6.019212403,       -5.98612822,       -6.07829174,      -6.035397378,      -5.412046353
          0,           0,           1,      -5.979282188,      -5.789368468,      -5.974002561,      -5.918269028,       -5.34335149
          0,           0,           2,      -5.908086054,      -5.711631768,      -5.803493533,       -5.73323835,      -5.282147379
          0,           0,           3,      -5.874366303,      -5.758718131,      -5.699654344,      -5.695679861,      -5.273587827
          0,           0,           4,      -5.856966124,      -5.801436713,      -5.654526558,      -5.669238408,      -5.264639609
          0,           0,           5,      -5.858193686,       -5.79749894,      -5.648574267,      -5.623078537,       -5.26089093
          0,           0,           6,      -5.857839139,      -5.772209158,      -5.650849883,       -5.59006381,       -5.25461762
          0,           0,           7,      -5.868297867,      -5.766484152,      -5.645286349,      -5.579724315,      -5.264666076
          0,           0,           8,      -5.903751625,       -5.79428719,      -5.637653472,      -5.586330694,      -5.304452476
          0,           0,           9,      -5.956743989,      -5.847664301,      -5.637393122,       -5.60333793,      -5.364726246
          0,           0,          10,      -6.005889424,      -5.907288129,      -5.647892842,       -5.62602555,      -5.421091423
          0,           0,          11,      -6.037564799,      -5.954516973,      -5.668043229,      -5.650645194,      -5.456019141
          0,           0,          12,      -6.058368751,      -5.985313872,      -5.695140574,      -5.674366032,      -5.476073896
          0,           0,          13,      -6.079993773,      -6.007796694,      -5.726273252,       -5.69632039,      -5.495811795
          0,           0,          14,      -6.106214398,      -6.029130801,      -5.758830873,      -5.717670836,      -5.521036534
          0,           0,          15,      -6.135027319,      -6.051615661,      -5.790842114,      -5.740228761,      -5.550459744
          0,           0,          16,      -6.163949792,      -6.075262372,      -5.821223696,      -5.765189668,      -5.581407106
