"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,          24,      -6.157891541,      -6.071691493,      -5.838256542,      -5.595679905,      -5.591299743
          0,           0,          25,      -6.188765622,      -6.111393081,      -5.880160616,      -5.633589627,      -5.625817568
          0,           0,          26,       -6.21707224,      -6.148779633,      -5.922395315,      -5.673110987,      -5.657084448
          0,           0,          27,       -6.24316384,      -6.183878371,      -5.965174775,      -5.714271313,      -5.685587509
          0,           0,          28,      -6.267967132,      -6.217255644,      -6.008709107,      -5.757048503,      -5.712512541
          0,           0,          29,      -6.292745857,      -6.249882534,      -6.053175701,      -5.801368016,      -5.739397071
          0,           0,          30,      -6.318650266,      -6.282752498,       -6.09871883,      -5.847126276,      -5.767560449
          0,           0,          31,      -6.346387751,       -6.31656803,      -6.145431425,      -5.894202059,      -5.797725601
          0,           0,          32,      -6.376148376,      -6.351647339,      -6.193416313,      -5.942520044,      -5.829966582
          0,           0,          33,      -6.407759261,      -6.388005507,      -6.242696496,      -5.992005013,      -5.863926498
          0,           0,          34,       -6.44092021,      -6.425494863,      -6.293200877,      -6.042570275,       -5.89912754
          0,           0,          35,      -6.475410432,      -6.463921229,      -6.344761257,      -6.094094969,      -5.935238268
          0,           0,          36,      -6.511173931,       -6.50310079,      -6.397144509,      -6.146416054,      -5.972181631
          0,           0,          37,      -6.548264133,      -6.542859637,      -6.450102394,      -6.199342493,      -6.010057239
          0,           0,          38,      -6.586709067,      -6.583003801,      -6.503407004,      -6.252686462,      -6.048961311
          0,           0,          39,      -6.626391052,      -6.623296655,      -6.556862434,      -6.306297051,      -6.088831516
          0,           0,          40,      -6.666990021,      -6.663467482,      -6.610288373,      -6.360082105,      -6.129382054
          0,           0,          41,       -6.70803815,      -6.703254903,      -6.663492978,      -6.414009686,      -6.170178695
          0,           0,          42,      -6.749032719,      -6.742463626,      -6.716253811,      -6.468092148,      -6.210778592
          0,           0,          43,      -6.789545951,      -6.781001368,        -6.7683173,      -6.522361185,      -6.250850584
          0,           0,          44,      -6.829284401,      -6.818873293,      -6.819417583,      -6.576843216,      -6.290216767
          0,           0,          45,      -6.868078191,      -6.856138842,      -6.869306608,      -6.631540168,      -6.328806797
          0,           0,          46,      -6.905827691,      -6.892861683,      -6.917787403,      -6.686414756,      -6.366572155
          0,           0,          47,      -6.942454055,      -6.929075773,      -6.964741369,      -6.741375108,      -6.403423952
          0,           0,          48,      -6.977883456,      -6.964779587,      -7.010141448,      -6.796254922,      -6.439226082
          0,           0,          49,      -7.012062961,      -6.999954331,      -7.054048438,      -6.850791002,      -6.473833866
          0,           0,          50,      -7.044988407,      -7.034590735,      -7.096591305,      -6.904606359,      -6.507147764
          0,           0,          51,      -7.076727134,      -7.068711468,      -7.137939115,      -6.957212411,      -6.539158333
          0,           0,          52,      -7.107403208,      -7.102381438,      -7.178271715,      -7.008047074,       -6.56994211
          0,           0,          53,      -7.137184293,      -7.135706371,      -7.217757024,      -7.056555017,      -6.599655787
          0,           0,          54,      -7.166238508,      -7.168818846,      -7.256536446,      -7.102294331,        -6.6284922
          0,           0,          55,      -7.194705211,      -7.201856848,      -7.294717252,      -7.145041576,      -6.656645786
          0,           0,          56,      -7.222683018,      -7.234939599,      -7.332367013,      -7.184851394,      -6.684290649
          0,           0,          57,      -7.250223682,      -7.268143931,      -7.369508349,      -7.222050666,      -6.711562135
          0,           0,          58,      -7.277333702,      -7.301484024,      -7.406109608,      -7.257161626,      -6.738544096
          0,           0,          59,      -7.304005784,      -7.334900505,      -7.442088131,      -7.290788984,      -6.765286974
          0,           0,          60,      -7.330222218,      -7.368256786,       -7.47731306,      -7.323510431,      -6.791795843
          0,           0,          61,      -7.355969189,      -7.401349468,      -7.511619123,      -7.355800828,      -6.818044191
          0,           0,          62,      -7.381243679,      -7.433929335,      -7.544833814,       -7.38798534,       -6.84398572
          0,           0,          63,      -7.406059515,      -7.465732047,      -7.576813452,      -7.420221647,      -6.869567789
          0,           0,          64,      -7.430441131,       -7.49651319,      -7.607480311,      -7.452506347,      -6.894737417
          0,           0,          65,      -7.454421047,      -7.526086323,      -7.636850843,      -7.484690502,      -6.919452727
          0,           0,          66,      -7.478034354,      -7.554352588,      -7.665044082,         -7.516509,       -6.94368986
          0,           0,          67,      -7.501314829,      -7.581317984,      -7.692271431,      -7.547619905,      -6.967447836
          0,           0,          68,       -7.52431323,      -7.607092942,      -7.718811949,      -7.577656581,      -6.990771747
          0,           0,          69,      -7.547064013,      -7.631872129,       -7.74497215,      -7.606291695,       -7.01371308
          0,           0,          70,       -7.56963434,      -7.655906167,      -7.771048497,      -7.633288289,      -7.036379021
          0,           0,          71,      -7.592059472,      -7.679466469,      -7.797304245,      -7.658557175,      -7.058851746
          0,           0,          72,      -7.614367465,      -7.702818567,      -7.823950044,      -7.682176144,      -7.081213807
          0,           0,          73,      -7.636575889,      -7.726196664,      -7.851135927,      -7.704376528,      -7.103537719
